1,12,เซลล์แมนที่ไม่ยอมกลับบ้าน,ต้นกล้า,ญี่ปุ่น|เซลล์แมน|Salesman,141,0,qWOND2dVlsM&t=1972
1,12,3 ทุ่ม วันที่ 15,ต้นกล้า,ญี่ปุ่น|โอซาก้า|ห้องพัก|ห้องเช่า|เสียง|ต่างมิติ,600,0,qWOND2dVlsM&t=2138
1,12,นกพิราบ,ต้นกล้า,นอนเปิดกระจก|เสียง,300,0,qWOND2dVlsM&t=2839
1,12,ยูกิจัง มาเล่นกันมั้ย,ต้นกล้า,ญี่ปุ่น|ห้องพัก|ห้องเช่า|เสียง,286,0,qWOND2dVlsM&t=3225
1,12,คำถามทายใจ,ต้นกล้า,คำถามทายใจ|วัดความหื่น|18+,1382,0,qWOND2dVlsM&t=3607
1,12,ห้องน้ำ Homestay,เจง,ไทย|โฮมสเตย์|ห้องน้ำ|คุณยาย,305,0,qWOND2dVlsM&t=5047
1,12,เจอดีวันเตรียมงาน,เจง,ไทย|โรงเรียน|งานโอเพ่นเฮาส์|Open House|เสียง,390,0,qWOND2dVlsM&t=5595
1,12,ผู้ก่อตั้ง,จิ๋ว,ไทย|มหาลัย|โรงเรียน|ผู้ก่อตั้ง,29,0,qWOND2dVlsM&t=5989
1,12,ห้อง 204 กับพยาบาลฝึกหัด,ต้นกล้า,โรงพยาบาล|ผีเด็ก|พลิกไปพลิกมา,773,0,qWOND2dVlsM&t=6062
1,12,ตึ่งๆ! โรงแรมม่านรูด,ต้นกล้า,โรงแรมม่านรูด|18+|เสียง|ห้องน้ำ|Exit,317,0,qWOND2dVlsM&t=6966
1,12,ขอหน่อย,ต้นกล้า,ไทย|ขอทาน|เสียง,170,0,qWOND2dVlsM&t=7422
1,12,คำถามฝากไปคิด,ต้นกล้า,คำถามฝากไปคิด|วัดความหื่น|18+,67,0,qWOND2dVlsM&t=7758
1,13,เฉลยคำถามฝากไปคิด,ต้นกล้า,เฉลยคำถามฝากไปคิด|วัดความหื่น|18+,440,0,P9aVAWxOc98&t=88
1,13,ปั้มสั้น,ต้นกล้า,ไทย|บ้าน|ปั้มน้ำมัน|คดีฆาตกรรม,172,0,P9aVAWxOc98&t=529
1,13,ไอ้ลุง,ต้นกล้า,ญี่ปุ่น|วิธีการเห็นผี|ตัวตายตัวแทน,441,0,P9aVAWxOc98&t=703
1,13,ซ่อนแอบโซโล่,ต้นกล้า,ญี่ปุ่น|วิธีการเห็นผี|ตุ๊กตา|เกลือ,358,0,P9aVAWxOc98&t=1288
1,13,ล้วงสถานี,ต้นกล้า,ญี่ปุ่น|สถานีรถไฟ|ถ่ายวีดีโอ|ถ่ายคลิป,164,1,P9aVAWxOc98&t=1652
1,13,เบอร์โทรอื่น…,ต้นกล้า,ญี่ปุ่น|ตุ๊กตา|ความฝัน|ร้านอาหาร,908,1,P9aVAWxOc98&t=1972
1,13,ดรอปเดอะหัว,ต้นกล้า,หุ่น|บ้านร้าง|ล่าท้าผี|คดีฆาตกรรม|ฆ่าหั่นศพ,424,0,P9aVAWxOc98&t=3004
1,13,คลิปจากนิโกะนิโกะ,ต้นกล้า,ญี่ปุ่น|เว็บไซต์|นิโกะ|niconico|คลิปวีดีโอ,182,1,P9aVAWxOc98&t=3441
1,13,คำถามทายใจ,ต้นกล้า,คำถามทายใจ|วัดความโรคจิต,629,0,P9aVAWxOc98&t=3692
